"cons_12m","cons_gas_12m","cons_last_month","no_consumption","churn","days_active","days_since_last_modification","forecast_cons_12m","forecast_cons_year","forecast_discount_energy","has_gas","margin_net_pow_ele","nb_prod_act","net_margin","pow_max","channel_sales"
6242,0,0,1,0,1827,43,937.46,0,0,0,14.22,1,78.22,12.5,"5"
968233,0,68516,0,0,1827,1462,2880.38,0,0,0,3.56,1,221.54,13.2,"6"
30003,0,0,1,0,1504,21,383.91,0,0,0,0.63,1,19.32,13.2,"5"
102670,0,9629,0,0,3882,731,8949.51,9629,0,0,49.32,1,685.36,320,"1"
127067,0,10652,0,0,2921,2556,10887.82,10652,0,0,19.26,1,649.18,150,"5"
23138,0,0,1,0,1873,557,2528.08,0,0,0,15.36,2,159.75,14.49,"1"
13866,0,1156,0,0,1461,33,2041.5,1156,0,0,4.04,1,167.64,15,"5"
328853,0,33000,0,0,1461,1098,57.15,0,0,0,28.89,1,9.72,15.935,"5"
75321,0,4166,0,0,1096,42178,1167.48,649,0,0,24.4,1,112.73,15,"5"
881406,0,118048,0,0,2366,2001,3188.3,2454,0,0,104.45,1,329.33,77.2,"6"
1420,0,0,1,0,1461,1098,394.96,0,0,0,206.07,1,207.87,13.856,"3"
142233,0,12145,0,0,1461,1096,8453.09,7489,0,0,18.82,1,870.13,21,"5"
1173627,0,109899,0,0,1461,1096,5324.48,0,0,0,16.66,1,363.99,13.2,"5"
6041,0,0,1,0,1469,7,961.17,0,30,0,25.44,2,55.02,10.392,"8"
37727,0,3444,0,0,1826,392,3182.61,2635,0,0,0.82,2,357.04,19.72,"6"
9925,0,2739,0,0,1487,47,1074.91,2739,0,0,15.36,1,82.67,14.49,"6"
342248,0,14357,0,0,1461,1096,0.18,0,0,0,27.26,1,35.3,11.95,"5"
14827,0,2180,0,0,2557,34,1170.31,999,0,0,15.12,1,92.61,13.2,"5"
98818,0,13925,0,0,2318,121,3253.78,7828,0,0,22.95,1,259.03,13.856,"1"
2288838,0,237044,0,0,2192,1828,1263.69,0,0,0,21.24,1,123.56,11.5,"6"
881406,0,118048,0,0,2192,1828,8927.27,3649,0,0,16.66,1,283.74,13.2,"6"
11130,0,1452,0,0,1461,1096,1828.71,1452,0,0,0.12,1,371.53,13.856,"5"
25806,0,1690,0,0,2192,23,2527.44,1690,0,0,17.4,1,246.27,19,"5"
24318,29218,2164,0,0,1461,384,2031.06,2164,0,1,15.84,2,239.59,17.32,"5"
7186,0,489,0,0,1716,731,1042.3,489,0,0,10.08,1,76.15,10.392,"3"
3843,0,538,0,0,3599,3234,0,538,0,0,33.12,1,12.14,13.2,"1"
971469,0,82447,0,1,2398,2037,2129.68,2144,0,0,17.13,1,172.38,10.35,"1"
9915,0,0,1,0,1461,263,40.3,0,0,0,31.64,1,4.15,13.856,"5"
22166,0,0,1,0,1494,54,141.8,0,0,0,13.4,1,11.78,13.856,"5"
220184,0,36138,0,0,2192,1840,1131.83,627,0,0,16.92,1,100.26,10.392,"6"
1129316,0,79977,0,1,1827,1465,3099.24,2506,0,0,1.14,1,407.29,25,"5"
14834,0,1894,0,0,2465,732,694.39,381,0,0,19.2,1,70.88,10.392,"5"
4349,3884,1241,0,0,1096,718,584.04,1241,0,1,16.92,4,53.47,10.392,"5"
84936,0,0,1,0,2192,311,7327.78,0,0,0,24.52,2,682.87,13.2,"5"
20672,0,0,1,0,1827,1463,3084.37,0,0,0,16.66,1,265.24,13.2,"8"
4531,0,337,0,0,2557,46,674.8,337,0,0,21.52,1,72.36,13.2,"1"
16432,0,0,1,1,1496,733,2389.6,0,0,0,6.42,1,167.36,13.8,"5"
7364,0,2921,0,0,1460,403,727.09,2921,0,0,19.44,1,119.3,17.25,"6"
32917,0,2985,0,0,1461,290,974.83,572,0,0,26.4,1,102.87,10.52,"5"
45487,0,574,0,0,1466,369,138.22,0,0,0,14.64,1,13.18,10.39,"5"
10960,0,1587,0,0,1461,38,365.14,245,0,0,27.28,2,28.42,13.856,"5"
944068,0,17104,0,0,1827,48,4963.72,1015,0,0,29.76,1,501.22,13.2,"5"
4219,0,496,0,0,1461,1103,437.43,496,0,0,26.08,1,42.79,16.5,"3"
49804,0,1451,0,0,1730,731,275.88,0,0,0,12.82,1,23.9,13.2,"5"
18097,0,0,1,0,2243,1879,1810.12,0,0,0,27,1,202.18,18,"5"
5015,0,453,0,0,1467,366,743.92,453,0,0,12.14,1,62.67,12.5,"5"
6046,0,0,1,0,2191,310,915.62,0,0,0,33.12,1,92.23,13.2,"6"
19,0,0,1,0,2568,280,2.84,0,0,0,17.13,1,0.2,10.392,"1"
563134,0,27336,0,0,1415,366,6936.77,4075,0,0,28.82,1,574.41,32.28,"5"
10937,0,0,1,0,1484,284,2072.07,0,28,0,41.64,1,208.43,13.856,"5"
15212,0,0,1,1,1461,1096,2245.35,0,0,0,29.76,1,211.34,13.2,"5"
1162013,0,106114,0,0,2192,1835,1684.34,0,0,0,16.64,1,214.27,11.4,"6"
2222,0,0,1,1,1826,307,336.04,0,0,0,33.12,1,34.56,13.2,"5"
3680,0,1161,0,0,2557,62,548.29,1161,0,0,37.56,1,61.31,15,"5"
34880,0,2583,0,1,1827,405,3523.76,2583,0,0,46.44,2,422.22,31,"5"
4406520,1337056,507598,0,0,2192,1832,4909.95,0,0,1,28.5,2,552.77,41.5,"6"
19033,0,2999,0,0,2557,2192,869.96,1803,0,0,21.78,1,76.67,13.2,"1"
101158,0,9370,0,0,1827,519,823.69,592,0,0,21.72,1,77.37,13.15,"5"
48916,23714,4594,0,0,1390,291,2068.82,2243,0,1,16.56,4,203.97,26.4,"5"
10552,0,0,1,0,2557,2202,1557.99,0,0,0,19.28,1,142.32,13.2,"1"
20560,0,3804,0,0,1461,61,3037.82,3804,0,0,4.14,1,255.96,11,"8"
4257,0,0,1,0,2557,45,636.79,0,0,0,16.14,1,51.68,10.392,"6"
1577,0,0,1,0,1546,48,226.98,0,0,0,7.02,1,11.74,13.2,"5"
38909,0,4625,0,0,1475,73,5774.37,4625,30,0,45.12,2,324.29,15,"8"
16551,0,2156,0,0,1256,366,1352.84,1683,0,0,20.17,1,138.43,19,"5"
1943,0,0,1,0,1461,1096,291.59,0,0,0,28.76,1,27.44,13.856,"5"
3290,0,57,0,0,2557,62,375.32,57,0,0,14.52,1,35.19,11.4,"1"
21851,0,4540,0,0,1827,65,960.16,1313,0,0,22.89,1,71.8,13.856,"1"
9677,0,0,1,0,2192,46,1448.77,0,0,0,21.52,1,139.14,13.2,"3"
507715,0,51900,0,1,1461,1096,0,0,0,0,69.72,1,0,27.9,"5"
13489,9835,9438,0,0,1461,1099,2010.28,9438,0,1,37.56,3,73.39,15,"8"
13039,33478,0,1,0,1827,471,1735.04,0,0,1,7.6,3,137.56,11.4,"8"
7512,0,0,1,0,1827,1464,960.76,0,0,0,22.11,1,86.12,12,"8"
414365,0,29923,0,0,2192,1827,590.06,502,0,0,53.92,1,70.42,26.4,"6"
0,0,0,1,0,2557,52,0,0,0,0,10.08,1,0,10.392,"1"
19742,0,678,0,0,2428,370,607.03,0,0,0,9.92,1,44.99,13.2,"1"
1174340,0,84304,0,0,2192,1827,1289.59,1332,0,0,19.41,1,133.54,13.8,"6"
1251,0,78,0,0,1461,1100,119.55,78,0,0,49.44,1,15.74,19.8,"5"
127509,0,9672,0,0,2192,1827,1020.78,0,0,0,25.56,1,99,13.856,"6"
11115,42167,299,0,0,1461,1097,932.32,0,0,1,15.78,2,84.02,13.856,"5"
17750,0,2915,0,0,2192,1831,1764.81,2915,0,1,6.6,2,202.98,19.8,"5"
102266,66166,6835,0,0,4018,124,8862.22,6835,0,1,19.02,4,732.65,70,"1"
1623,0,270,0,1,2557,2192,241.35,270,0,0,26.04,1,23.75,10.392,"5"
9027,0,723,0,0,2557,2192,583.66,474,0,0,24.06,1,67.23,16.5,"5"
16452,0,1494,0,0,1461,1096,1121.8,969,0,0,88.75,1,143.41,49,"5"
14626,0,964,0,0,1096,731,1347.59,964,0,0,33.74,1,158.68,20.785,"5"
4766,0,0,1,0,1827,39,492.3,0,0,0,7.8,1,40.03,10.392,"5"
7661,0,0,1,0,1461,1096,1144.88,0,0,0,7.8,1,104.99,10.392,"5"
2412,0,0,1,0,1311,210,439.57,0,0,0,14.64,1,31.33,10.392,"8"
897536,553593,38224,0,0,1461,1100,1639.62,0,0,1,0.12,2,31.9,13.2,"5"
13363,0,1829,0,0,1620,367,1928.52,1829,0,0,23.4,1,174.24,10.392,"5"
753167,0,42534,0,0,2434,42310,19720.11,11781,0,0,0.12,1,1351.51,54,"1"
6912,0,664,0,0,1461,7,505.5,664,0,0,35.38,1,63.54,17.321,"8"
6489,0,874,0,0,2192,1827,698.37,874,0,0,20.49,1,73.75,17.25,"6"
61928,0,5560,0,0,1461,650,5943.36,5560,0,0,8.64,1,562.76,23,"5"
70057,0,8869,0,0,1827,22,6634.75,8869,0,0,1.32,1,581.94,33,"3"
80461,0,7190,0,0,1378,251,7139.39,7190,28,0,0.12,1,902.98,47,"5"
9102,0,0,1,0,1096,731,166.01,0,0,0,25.56,1,23.27,13.856,"5"
6874,0,487,0,1,1447,734,999.62,487,0,0,7.02,1,73.11,13.2,"5"
7394,27851,0,1,0,1827,405,1111.41,0,0,1,27.69,3,117.17,15,"5"
971469,0,82447,0,0,2375,2010,2456.86,1827,0,0,36.52,1,274.85,27,"1"
2172,0,0,1,0,1461,55,327.58,0,0,0,34.68,1,33.72,13.856,"8"
4500,0,808,0,0,2650,35,645.58,808,0,0,4.12,1,31.69,13.2,"1"
2887,0,0,1,0,1461,1097,436.45,0,0,0,34.68,1,49,13.856,"6"
1639,0,0,1,0,2192,1827,248.93,0,0,0,30.22,1,25.1,13.2,"5"
5025,0,0,1,1,2557,2195,540.87,0,0,0,10.36,1,51.09,13.856,"5"
46597,0,2461,0,0,2192,15,1301.96,1417,0,0,10.92,1,173.37,34.64,"1"
2248967,0,192203,0,0,1096,731,103801.9,102711,0,0,23.19,1,5625.14,305,"5"
707,0,0,1,0,1593,126,130.45,0,30,0,34.38,2,8.11,13.15,"5"
26081,0,2478,0,0,4749,4385,2681.78,2478,0,0,10.32,1,287.56,16.5,"1"
13788,76725,925,0,0,2557,33,62.96,0,0,1,29.56,2,5.24,15,"5"
11183,0,1220,0,0,1488,731,1093.88,1220,0,0,26.49,1,139.22,24.941,"5"
2452,0,231,0,0,2249,1885,242.13,231,0,0,45.35,1,27.39,20,"1"
10304,0,690,0,0,1461,15,1034.64,690,0,0,25.88,1,126.77,22.17,"3"
22497,0,1770,0,0,1883,0,2267.87,1770,0,0,31.21,1,250.17,23.1,"5"
27656,0,2239,0,0,1461,20,1403.15,1058,0,0,19.06,1,182.82,27.713,"5"
11254,0,0,1,0,1461,53,1686.87,0,0,0,31.2,1,146.93,13.856,"3"
228718,5774,6476,0,0,2429,9,2387.95,1362,0,1,3.12,2,259.67,16.5,"6"
20104,0,2909,0,0,1827,1462,1921.66,2909,0,0,26.79,1,211.57,25.2,"3"
6591,0,0,1,1,1461,46,986.4,0,0,0,21.52,1,98.29,13.2,"8"
4929,0,416,0,0,1095,731,317.89,393,0,0,34.56,1,26.69,13.8,"5"
14234,0,309,0,0,1900,72,582.05,309,0,0,5.84,1,46.94,27.713,"6"
3380,0,0,1,0,1095,17,789.19,0,0,0,333.24,1,409.18,15,"5"
11578,0,0,1,0,2557,2193,1718.93,0,0,0,29.76,1,166.78,13.2,"5"
1017818,0,81049,0,0,2159,366,1553.1,2470,0,0,15.16,1,129.78,10.392,"6"
59807,0,199,0,0,1461,171,6061.18,199,0,0,1.14,1,684.47,17.6,"5"
28712,0,1508,0,0,1858,0,2927.56,1508,0,0,44.64,1,319.44,33,"5"
98217,0,8473,0,0,1968,140,983.5,0,30,0,47.86,2,64.93,20,"5"
19389,0,0,1,0,2557,2192,1902.41,0,0,0,7.68,1,188.07,11.5,"5"
1015,0,210,0,0,1990,366,147.88,210,0,0,23.65,1,14.38,10.35,"1"
9611,0,1437,0,0,2557,2192,934.7,1437,0,0,29.85,1,103.62,16.5,"5"
11386,1639,0,1,1,1461,1097,1158.95,0,0,1,41.52,2,171.28,20.785,"5"
0,0,0,1,0,2557,67,1264.86,0,0,0,10.08,1,78.65,10.392,"5"
10950,0,1119,0,1,2353,731,1074.43,1119,0,0,23.28,1,128.11,24.24,"5"
11807,0,808,0,1,1461,1096,1280.78,808,0,0,35.89,1,141.99,19.8,"8"
11920,5221,0,1,0,1762,298,530.93,0,0,1,5.52,3,48.15,10.392,"5"
0,0,0,1,0,2557,2194,3534.24,0,0,0,3.84,1,181.75,14.49,"1"
3251,0,0,1,0,2007,169,481.57,0,0,0,7.02,1,21.48,13.2,"8"
62661,0,5332,0,0,1096,7,1420.43,2739,0,0,24.68,1,157.15,15.2,"5"
192102,0,11560,0,0,4048,3683,14304.79,11419,0,0,0.24,1,916.09,102,"1"
3221,0,0,1,0,2192,1827,482.47,0,0,0,17.82,1,47.29,15,"5"
4036,5701,0,1,1,2557,2192,435.67,0,0,1,7.8,2,46.15,10.39,"1"
7093,0,0,1,0,1461,1096,1066.88,0,0,0,18.18,1,105.34,14.49,"3"
20459,0,1719,0,1,1827,1462,3009.84,1719,0,0,11.04,1,235.64,10.392,"5"
226545,303244,23586,0,0,2557,2192,20354.58,23586,0,1,0.12,2,1266.71,60,"1"
1599694,0,208086,0,0,2192,505,14.62,5,0,0,0.22,8,0.64,10.35,"6"
5896,0,1187,0,0,1815,732,786.38,1187,0,0,26.04,1,8.54,10.392,"5"
460558,0,29055,0,0,2191,1827,620.04,0,0,0,26.04,1,77.9,10.392,"1"
4124,0,0,1,0,2557,2193,614.91,0,0,0,19.48,1,58.03,13.856,"1"
6371,0,564,0,0,1461,309,957.94,564,0,0,32.88,2,101.99,13.15,"8"
174901,0,16070,0,0,2243,666,16274.77,16070,0,0,5.22,1,1102.81,50,"5"
154251,0,3905,0,1,1096,731,1771.19,1032,0,0,39.33,2,236.8,29.1,"5"
2587145,0,324254,0,0,2192,1828,2358.59,2825,0,0,19.28,1,200.17,13.2,"6"
34119,860022,0,1,0,2557,2195,1930.1,0,0,1,6.42,2,161.94,13.8,"6"
33766,0,1518,0,0,2557,2193,693.95,380,0,0,20.64,1,80.54,19.8,"1"
21827,0,0,1,0,2557,2195,3238.57,0,0,0,2.8,1,294.5,10.392,"1"
6485,0,696,0,1,1461,1096,636.57,696,0,0,19.14,1,103.5,17.321,"5"
10477,0,0,1,0,2192,1827,1554.44,0,0,0,11.42,1,120.6,13.2,"5"
8976,0,1408,0,0,1719,731,97.59,8,0,0,10.36,1,6.51,13.856,"5"
334821,0,43475,0,0,1096,731,4057.7,8402,0,0,25.34,1,562.36,21,"5"
222684,0,48782,0,0,1461,294,20207.95,48782,0,0,13.29,1,1115.47,175,"3"
2882597,976731,382647,0,0,2192,1833,2101.28,2210,0,1,22.76,2,192.25,11.067,"1"
17039,0,1131,0,0,1461,1099,1755.73,1131,0,0,18.36,1,202.99,17.321,"5"
41297,51165,3575,0,0,1461,5,4160.23,3575,0,1,33.46,2,502.98,27.713,"5"
15777,0,0,1,0,2557,52,2004.86,0,0,0,29.76,1,189.98,13.2,"6"
9728,0,1752,0,0,2234,369,1248.85,1752,22,0,43.94,1,100.32,17.321,"5"
12813,0,344,0,0,1461,556,1035.32,344,0,0,24.84,1,140.78,17.32,"5"
10699,0,0,1,0,2557,196,1123.8,0,0,0,4.44,1,132.36,34.641,"6"
3993,0,988,0,1,1939,367,579.75,988,0,0,34.27,1,56.48,15,"5"
61940,0,5525,0,0,1791,733,6002.12,5525,0,0,3.06,1,595.39,48,"6"
3173,0,0,1,0,2191,316,480.09,0,0,0,34.68,1,51.43,13.856,"8"
41814,0,4159,0,0,1461,472,4107.43,4159,0,0,10.16,1,477.42,30.45,"8"
88221,0,5264,0,0,1461,1096,3227.73,2437,0,0,3.42,1,391.69,18,"5"
23229,11236,1639,0,0,4018,406,2157.79,1639,0,1,25.44,2,228.81,33,"1"
3888,0,0,1,0,1827,1463,583.35,0,0,0,12.36,1,56.1,10.392,"5"
10957,0,2048,0,0,1500,366,1274.63,1617,0,0,16.92,1,121.97,13.2,"5"
16487,9371,2103,0,0,1461,640,1240.06,1093,0,1,15.12,3,148.74,17.321,"5"
239062,0,22529,0,0,2557,2192,22820.6,22529,0,0,18.51,1,1761.85,100,"5"
107969,0,8352,0,0,1461,592,10069.84,8352,0,0,3.36,1,714.4,40,"8"
13967,0,0,1,0,1096,732,443.7,0,0,0,23.76,1,48.56,10.39,"5"
2771,0,508,0,0,2557,46,402.04,508,0,0,28.02,1,33.6,13.856,"1"
29848,0,2769,0,0,1461,24,354.79,7,0,0,30.09,1,53.69,17,"5"
5029,0,0,1,0,2557,2193,662.53,0,0,0,15.72,1,57.22,13.2,"1"
74108,0,6974,0,0,2557,2192,417.46,0,0,0,13.08,1,38.12,11,"5"
27068,8538,2346,0,0,1461,388,2743.58,2346,0,1,0.88,2,363.13,20.785,"5"
30864,0,2527,0,0,1461,1100,2728.88,2527,0,0,0.25,1,367.25,9.86,"5"
13672,0,452,0,0,2557,2192,702.32,452,0,0,17.73,1,78.43,19.8,"5"
7540,0,0,1,0,2192,1828,471.59,0,0,0,21.11,1,43.25,15,"5"
14197,0,0,1,0,1825,62,2107.85,0,0,0,8.8,1,162.94,13.2,"8"
811,0,0,1,0,2557,45,121.22,0,0,0,20.54,1,9.37,10.392,"1"
16369,0,998,0,0,4383,184,1721.19,998,0,0,7.89,1,200.83,41.5,"1"
110568,0,7230,0,0,2557,249,1844.84,861,0,0,22.44,1,199.29,15.001,"5"
25986,0,4355,0,0,2557,2192,2743.76,4355,0,0,12.36,1,297.57,19.8,"1"
14803,0,1435,0,0,2556,2192,1436.99,1435,0,0,11.58,1,153.14,50,"1"
21976,0,2906,0,0,1461,1096,16.13,10,0,0,153.93,1,8.24,10.35,"5"
44839,0,4826,0,0,1827,69,5852.9,4826,0,0,33.84,1,524.9,15,"5"
3492,0,0,1,1,1827,394,523.74,0,0,0,33.12,1,54.87,13.2,"8"
31382,0,2301,0,0,1468,283,5955.72,2301,28,0,45.12,1,494.79,15,"5"
17138,0,3,0,0,1461,1096,1533.57,3,0,0,46.81,1,188.48,34.641,"5"
25945,12700,2189,0,0,1827,384,2531.17,2137,0,1,41.28,2,315.83,45,"5"
35637,0,0,1,0,2192,1827,1419.85,0,0,0,37.56,1,184.45,23.1,"6"
19341,0,567,0,0,1466,54,7.62,2,0,0,10.08,1,0.59,10.392,"5"
28584,12325,2021,0,0,1628,731,2844.96,2021,0,1,32.6,3,339.38,27,"5"
4599,0,983,0,0,2104,310,701.99,983,0,0,34.68,1,66.2,13.856,"5"
3470,0,0,1,0,2557,60,522.06,0,0,0,33.12,1,54.64,13.2,"5"
4684,0,3253,0,0,2557,46,672.08,3253,0,0,7.76,1,15.33,10.35,"1"
10205,0,2920,0,0,1826,295,1071.65,2920,0,0,31.2,1,110.8,13.856,"5"
2503923,475413,313018,0,0,2192,1827,7093.2,0,0,1,26.88,2,566.34,14.5,"1"
3901,0,0,1,0,1556,731,570.18,0,0,0,34.68,1,58.41,13.856,"5"
14994,0,1451,0,0,1461,1096,1654.81,1451,0,0,33.74,1,186.23,20.78,"5"
2189,16426,0,1,0,2557,2192,218.07,0,0,1,12.36,3,18.64,10.392,"1"
15282,0,0,1,0,2557,93,1229.05,0,0,0,24.11,1,157.53,35,"1"
97923,0,8312,0,0,1827,595,4752.21,3192,0,0,11.64,1,549.66,20,"5"
1381,25323,183,0,0,2557,2192,205.59,183,0,1,12.82,3,21.76,13.2,"1"
342593,0,27071,0,1,1493,367,1533.08,1282,0,0,0.12,1,106.94,36.3,"5"
1233,0,191,0,0,1461,1096,108.57,191,0,0,72.51,1,13.53,40,"5"
6418,0,522,0,0,1461,1096,620.53,0,0,0,23.04,1,57.02,13.2,"3"
16143,0,0,1,0,1460,1095,2397.74,0,0,0,6.42,1,219.98,13.8,"5"
23389,0,1968,0,1,1096,42169,2470.99,1968,0,0,24.72,1,283.95,16.5,"5"
2491,0,0,1,1,1096,42163,274.31,0,0,0,49.44,1,36.69,19.8,"5"
3036,0,0,1,0,1576,1218,452.45,0,0,0,23.76,1,37.99,10.392,"1"
81780,0,18629,0,0,3999,732,7122.01,18629,0,0,9.89,1,511.15,55,"1"
45097,0,0,1,1,1827,1462,8069.28,0,0,0,4.04,1,346.63,15,"5"
57632,931,3868,0,0,1461,641,5883.85,3868,0,1,9.96,4,603.34,15.935,"5"
5226,0,0,1,0,2557,68,786.44,0,0,0,33.12,1,83.89,13.2,"5"
368538,0,28202,0,0,2921,2556,30841.78,28202,0,0,13.96,1,1695.15,109,"5"
5322441,921247,760727,0,0,2192,326,1226.12,2605,0,1,0.33,32,43.57,13.2,"6"
3467,0,0,1,1,2192,1828,156.69,0,0,0,26.04,1,20.83,10.39,"5"
6143,0,628,0,0,1461,32,655.88,628,0,0,32.92,1,73.53,20.785,"5"
25930,613353,2914,0,0,2191,1828,2666.43,2914,0,1,51.24,2,320.91,34.2,"6"
3126,0,0,1,0,1827,1463,466.41,0,0,0,24.42,1,44.17,13.2,"1"
1162013,0,106114,0,0,4095,3732,1617.32,1060,0,0,5,1,183.02,15.01,"1"
212103,0,30588,0,0,1461,1097,4236.8,8146,0,0,23.4,1,419.41,10.392,"5"
4306656,888994,479030,0,0,2192,1827,2264.11,0,0,1,4.86,2,187.15,10.392,"6"
1223,0,225,0,0,1894,369,177.98,225,0,0,37.56,1,17.2,15,"5"
7986,2732,368,0,0,1461,1096,1200.84,368,0,1,25.84,2,113.79,12.5,"5"
12784,0,1201,0,0,4749,22,1368.59,1201,0,0,1.9,1,111.45,15.001,"1"
10117,0,0,1,0,2250,1890,953.93,0,0,0,28.25,1,99.14,12.375,"5"
3914,319,138,0,0,2557,613,398.16,138,0,1,28.84,2,45.61,17.321,"5"
7053,0,0,1,0,2557,56,569.91,0,0,0,10.08,1,46.23,10.39,"5"
232932,58962,28678,0,0,1095,732,21351.59,28678,0,1,0.24,2,1190.65,150,"5"
374684,0,39064,0,0,1973,374,575.6,0,0,0,14.64,1,57.03,10.392,"6"
37402,0,3425,0,0,3288,2925,3911.19,3425,0,0,20.04,1,424.54,21.91,"6"
84790,0,7632,0,0,2921,2556,5660.19,7632,0,0,5.4,1,493.3,21,"1"
971469,0,82447,0,0,2402,2046,3033.69,3227,0,0,24,1,270.98,14.5,"1"
88321,0,15674,0,0,3772,3407,7494.39,15674,0,0,2.37,1,592.97,100,"1"
104573,29703,12165,0,0,1827,1462,7355.2,6448,0,1,30.55,2,703.41,63.8,"5"
8189,0,1324,0,0,1827,1464,607.82,682,0,0,19.2,1,60.95,10.392,"8"
7052,0,206,0,0,2893,2533,605.51,206,0,0,0.36,1,86,3.3,"1"
46436,0,3710,0,0,1461,595,114.5,224,0,0,25.32,1,10.39,16,"5"
16179,0,1987,0,0,1492,53,2357.52,1987,0,0,12.48,1,172.9,14.49,"3"
2460,0,0,1,0,1827,1462,372.51,0,0,0,21.48,1,37.37,10.392,"1"
18766,0,0,1,0,1096,42178,2768.69,0,0,0,19.28,1,248.61,13.2,"5"
1743025,0,106161,0,0,2192,1827,4698.48,4392,0,0,25.6,1,431.24,13.8,"6"
51095,0,7002,0,0,2192,1835,5243.44,7002,0,0,17.12,1,490.09,18.7,"5"
16222,0,1468,0,0,2557,133,1726.69,1468,0,0,8.8,1,175.49,26.3,"5"
302,0,0,1,0,1461,1096,62.62,0,0,0,92.48,1,64.65,10.392,"5"
18703,0,1595,0,0,1827,30,1886.7,1595,0,0,21.93,1,188.04,20.7,"8"
125460,0,9035,0,0,2669,2304,773.72,579,0,0,17.16,1,94.56,16.5,"1"
1354,0,172,0,0,2191,1831,132.86,172,0,0,43.08,1,14.92,17.25,"5"
6009,0,0,1,0,1827,1462,894.23,0,0,0,19.48,1,96.27,13.856,"1"
5411,0,0,1,0,2557,2192,812.3,0,0,0,21.78,1,76.91,13.2,"1"
37596,0,2874,0,0,2192,41,3791.48,2874,0,0,14.27,1,437.75,18.49,"1"
6164,0,468,0,0,2191,1826,552.75,468,0,0,0.52,1,76.06,20,"1"
3890,0,126,0,0,1827,223,411.43,126,0,0,108.12,1,40.61,43.3,"6"
8185,0,0,1,0,2557,44,1216.79,0,0,0,7.8,1,105,10.392,"5"
3981,0,1169,0,0,1461,1096,1079.39,1169,0,0,0.12,1,373.07,15,"8"
3991671,1653924,293995,0,0,1113,748,3280.29,3562,0,1,0.12,2,236.9,43.64,"1"
39316,0,0,1,0,1266,376,4553.23,0,0,0,17.22,1,361.23,10.392,"5"
3482,0,0,1,0,2192,1831,525.25,0,0,0,30.22,1,58.89,13.2,"3"
19519,0,367,0,0,1498,366,422.93,0,0,0,21.09,1,41.61,10.39,"8"
17316,6495,379,0,0,1138,377,1823.76,0,0,1,19.28,3,126.47,10.392,"5"
15885,0,2244,0,0,1461,1096,2236.67,2209,0,0,16.59,1,199.23,13.15,"5"
5471,0,466,0,0,2192,1827,822.19,466,0,0,11.24,1,70.39,15,"5"
10558,0,0,1,0,1827,1467,1356.39,0,0,0,21.52,1,107.08,13.2,"1"
88604,0,6357,0,0,2192,1828,407.57,109,0,0,31.97,1,45.77,14,"5"
50628,0,3532,0,0,2557,2192,1458.09,764,0,0,29.64,1,173.66,19.8,"1"
71494,24965,12650,0,1,1656,366,8556.43,12650,0,1,25.7,2,703.8,13.856,"6"
66204,0,3350,0,0,2557,2194,170.27,128,0,0,28.42,1,21.84,15.2,"5"
16359,0,0,1,0,2557,2192,397.62,0,0,0,49.92,1,66.52,20,"5"
283608,257745,18035,0,0,4018,3656,15591.43,14273,0,1,6.22,2,1168.04,60,"1"
1740024,0,222684,0,0,2192,1827,4010.19,3771,0,0,22.95,1,376.18,13.856,"6"
12075,0,1013,0,0,2192,1827,1191.71,1013,0,0,49.92,1,131.1,25,"5"
161222,0,19247,0,0,1461,1098,739.1,0,0,0,30,1,75.49,13.15,"5"
95149,58727,6825,0,0,1461,1096,1862.97,0,0,1,8.64,3,140.32,13,"8"
5322441,921247,760727,0,0,2328,366,4617.61,11353,0,1,1.08,32,130.36,13.2,"6"
1899670,0,218019,0,0,2192,1829,3591.86,6559,0,0,15.1,1,312.16,12,"6"
10984,0,996,0,0,1096,294,1649.17,996,0,0,25.7,1,149.34,13.856,"5"
1047446,0,115623,0,0,1827,1468,2856.56,0,0,0,21.9,1,293.37,13.2,"5"
667102,26850,66816,0,0,1461,1103,1618.88,0,0,1,0.12,3,74.91,13.85,"5"
745902,54931,49692,0,0,2192,1827,1319.86,967,0,1,10.98,2,112.91,10.35,"6"
1721,0,0,1,1,2484,291,252.74,0,0,0,21.48,1,23.35,10.392,"1"
8807,0,2288,0,0,2557,2193,960.74,2288,0,0,7.68,1,107.62,11.5,"1"
5686,0,987,0,0,2248,55,1041.87,987,30,0,36.72,2,64.73,13.2,"5"
4214,0,0,1,0,1488,366,384.1,0,0,0,12.36,1,35.49,10.392,"3"
123,0,0,1,0,2192,1827,18.7,0,0,0,27.32,1,1.93,13.2,"3"
3749,0,0,1,0,1827,43,567.15,0,0,0,20.52,1,52.83,13.2,"5"
2405878,645189,139587,0,0,1380,374,5147.55,6344,0,1,0.12,5,365.39,35,"5"
28967,0,2896,0,0,1461,257,2315.79,1779,0,0,54.07,1,317.37,40,"5"
45573,0,4694,0,0,2557,154,4573.83,4694,0,0,6.6,1,532.01,19.8,"1"
287,0,0,1,0,2556,2193,42.91,0,0,0,22.07,1,3.69,10.35,"1"
217295,0,8333,0,0,4383,4018,12154.58,0,0,0,7.98,1,947.25,64,"1"
7757,2788,0,1,0,2557,2193,841.66,0,0,1,39.6,3,90.29,29.7,"1"
34632,0,0,1,0,3288,2923,5111.04,0,0,0,11.95,1,684.67,13.856,"1"
